frame,health,ref_x,ref_y,ref_z,droid_x,droid_y,droid_z,est_x,est_y,est_z,err_2d
3151,0,-74.9981,-61.554,12.9209,-0.682813,2.035459,-0.093529,-55.2238,-69.4594,-0.5224,21.296
3152,0,-75.0949,-61.7147,12.9094,-0.682813,2.035459,-0.093529,-55.2238,-69.4594,-0.5224,21.327
3153,0,-75.1923,-61.8752,12.8979,-0.685189,2.046678,-0.092273,-55.2448,-69.4491,-0.5199,21.337
3154,0,-75.2903,-62.0355,12.8862,-0.685189,2.046678,-0.092273,-55.2448,-69.4491,-0.5199,21.3726
3155,0,-75.3873,-62.1955,12.8743,-0.685189,2.046678,-0.092273,-55.2448,-69.4491,-0.5199,21.4088
3156,0,-75.4834,-62.3555,12.8623,-0.687587,2.05986,-0.087302,-55.273,-69.4425,-0.5198,21.4169
3157,0,-75.5785,-62.5158,12.8501,-0.687587,2.05986,-0.087302,-55.273,-69.4425,-0.5198,21.4544
3158,0,-75.6744,-62.6763,12.8379,-0.687587,2.05986,-0.087302,-55.273,-69.4425,-0.5198,21.4941
3159,0,-75.7709,-62.837,12.8256,-0.693206,2.069109,-0.087865,-55.2888,-69.4274,-0.522,21.5163
3160,0,-75.8683,-62.9976,12.8133,-0.693206,2.069109,-0.087865,-55.2888,-69.4274,-0.522,21.5605
3161,0,-75.9655,-63.1582,12.801,-0.693206,2.069109,-0.087865,-55.2888,-69.4274,-0.522,21.6062
3162,0,-76.0624,-63.319,12.7887,-0.697331,2.083707,-0.078217,-55.3246,-69.4242,-0.5285,21.6178
3163,0,-76.159,-63.4803,12.7764,-0.697331,2.083707,-0.078217,-55.3246,-69.4242,-0.5285,21.6656
3164,0,-76.2552,-63.6411,12.764,-0.697331,2.083707,-0.078217,-55.3246,-69.4242,-0.5285,21.7148
3165,0,-76.3512,-63.8015,12.7516,-0.704472,2.090613,-0.08302,-55.332,-69.4031,-0.5306,21.7528
3166,0,-76.4473,-63.9614,12.7392,-0.704472,2.090613,-0.08302,-55.332,-69.4031,-0.5306,21.8052
3167,0,-76.5434,-64.1231,12.7267,-0.704472,2.090613,-0.08302,-55.332,-69.4031,-0.5306,21.8586
3168,0,-76.6394,-64.2867,12.7142,-0.709852,2.102093,-0.079713,-55.3558,-69.3919,-0.5348,21.8873
3169,0,-76.7352,-64.452,12.7016,-0.709852,2.102093,-0.079713,-55.3558,-69.3919,-0.5348,21.9426
3170,0,-76.8315,-64.6171,12.6892,-0.709852,2.102093,-0.079713,-55.3558,-69.3919,-0.5348,22.0001
3171,0,-76.9284,-64.7818,12.6768,-0.716856,2.114167,-0.07319,-55.3841,-69.3828,-0.5445,22.0301
3172,0,-77.026,-64.9463,12.6645,-0.716856,2.114167,-0.07319,-55.3841,-69.3828,-0.5445,22.0919
3173,0,-77.1226,-65.1115,12.652,-0.716856,2.114167,-0.07319,-55.3841,-69.3828,-0.5445,22.1541
3174,0,-77.2183,-65.2773,12.6394,-0.722071,2.124256,-0.073128,-55.4021,-69.3684,-0.5461,22.1965
3175,0,-77.313,-65.4433,12.6266,-0.722071,2.124256,-0.073128,-55.4021,-69.3684,-0.5461,22.2597
3176,0,-77.4077,-65.6097,12.6136,-0.722071,2.124256,-0.073128,-55.4021,-69.3684,-0.5461,22.3243
3177,0,-77.502,-65.7767,12.6004,-0.727676,2.135779,-0.068451,-55.4274,-69.3588,-0.5521,22.3634
3178,0,-77.596,-65.9445,12.5869,-0.727676,2.135779,-0.068451,-55.4274,-69.3588,-0.5521,22.43
3179,0,-77.6904,-66.112,12.5732,-0.727676,2.135779,-0.068451,-55.4274,-69.3588,-0.5521,22.4985
3180,0,-77.7852,-66.2794,12.5591,-0.736101,2.147075,-0.063059,-55.4533,-69.347,-0.5635,22.5416
3181,0,-77.8805,-66.4467,12.5447,-0.736101,2.147075,-0.063059,-55.4533,-69.347,-0.5635,22.614
3182,0,-77.9753,-66.6147,12.53,-0.736101,2.147075,-0.063059,-55.4533,-69.347,-0.5635,22.6872
3183,0,-78.0697,-66.7833,12.515,-0.744803,2.157583,-0.05917,-55.4762,-69.3334,-0.5744,22.7369
3184,0,-78.1634,-66.9522,12.4997,-0.744803,2.157583,-0.05917,-55.4762,-69.3334,-0.5744,22.8118
3185,0,-78.2573,-67.1214,12.4841,-0.744803,2.157583,-0.05917,-55.4762,-69.3334,-0.5744,22.8882
3186,0,-78.3514,-67.2912,12.4683,-0.752342,2.165503,-0.061038,-55.4885,-69.3152,-0.5794,22.9523
3187,0,-78.4457,-67.4617,12.4521,-0.752342,2.165503,-0.061038,-55.4885,-69.3152,-0.5794,23.0319
3188,0,-78.5388,-67.6319,12.4359,-0.752342,2.165503,-0.061038,-55.4885,-69.3152,-0.5794,23.1117
3189,0,-78.6306,-67.8019,12.4194,-0.763003,2.177762,-0.051374,-55.5208,-69.306,-0.598,23.1588
3190,0,-78.7213,-67.9715,12.4027,-0.763003,2.177762,-0.051374,-55.5208,-69.306,-0.598,23.2389
3191,0,-78.8124,-68.1418,12.3858,-0.763003,2.177762,-0.051374,-55.5208,-69.306,-0.598,23.3207
3192,0,-78.9041,-68.3124,12.3686,-0.771024,2.187493,-0.049199,-55.5405,-69.2914,-0.6066,23.3841
3193,0,-78.9964,-68.4832,12.3511,-0.771024,2.187493,-0.049199,-55.5405,-69.2914,-0.6066,23.4699
3194,0,-79.0885,-68.654,12.3335,-0.771024,2.187493,-0.049199,-55.5405,-69.2914,-0.6066,23.5567
3195,0,-79.1803,-68.8251,12.3156,-0.779337,2.196419,-0.04819,-55.5576,-69.2755,-0.6151,23.627
3196,0,-79.2717,-68.9967,12.2975,-0.779337,2.196419,-0.04819,-55.5576,-69.2755,-0.6151,23.7157
3197,0,-79.3635,-69.1676,12.279,-0.779337,2.196419,-0.04819,-55.5576,-69.2755,-0.6151,23.8061
3198,0,-79.4558,-69.338,12.2601,-0.789123,2.207815,-0.040887,-55.5858,-69.2647,-0.6306,23.8701
3199,0,-79.5486,-69.5076,12.2408,-0.789123,2.207815,-0.040887,-55.5858,-69.2647,-0.6306,23.964
3200,0,-79.6411,-69.6777,12.2211,-0.789123,2.207815,-0.040887,-55.5858,-69.2647,-0.6306,24.0589
3201,0,-79.7333,-69.8485,12.2011,-0.798404,2.21432,-0.044611,-55.5938,-69.2429,-0.6375,24.1471
3202,0,-79.8251,-70.0199,12.1806,-0.798404,2.21432,-0.044611,-55.5938,-69.2429,-0.6375,24.2438
3203,0,-79.9172,-70.1921,12.1597,-0.798404,2.21432,-0.044611,-55.5938,-69.2429,-0.6375,24.3419
3204,0,-80.0092,-70.3646,12.1382,-0.80626,2.22551,-0.038605,-55.6201,-69.2327,-0.6487,24.4154
3205,0,-80.1011,-70.5374,12.1162,-0.80626,2.22551,-0.038605,-55.6201,-69.2327,-0.6487,24.5157
3206,0,-80.1927,-70.7101,12.0936,-0.80626,2.22551,-0.038605,-55.6201,-69.2327,-0.6487,24.6169
3207,0,-80.2841,-70.8832,12.0704,-0.816848,2.235703,-0.032671,-55.6448,-69.22,-0.6649,24.6954
3208,0,-80.3755,-71.0565,12.0466,-0.816848,2.235703,-0.032671,-55.6448,-69.22,-0.6649,24.7988
3209,0,-80.4661,-71.2293,12.0222,-0.816848,2.235703,-0.032671,-55.6448,-69.22,-0.6649,24.9025
3210,0,-80.5559,-71.4012,11.9972,-0.825308,2.246337,-0.026845,-55.67,-69.2093,-0.6772,24.9822
3211,0,-80.6447,-71.5724,11.9717,-0.825308,2.246337,-0.026845,-55.67,-69.2093,-0.6772,25.0862
3212,0,-80.7326,-71.7448,11.9457,-0.825308,2.246337,-0.026845,-55.67,-69.2093,-0.6772,25.1905
3213,0,-80.8195,-71.9184,11.9192,-0.835453,2.254411,-0.026342,-55.6853,-69.1911,-0.6887,25.2818
3214,0,-80.9055,-72.0932,11.8924,-0.835453,2.254411,-0.026342,-55.6853,-69.1911,-0.6887,25.3866
3215,0,-80.9913,-72.268,11.8651,-0.835453,2.254411,-0.026342,-55.6853,-69.1911,-0.6887,25.4923
3216,0,-81.077,-72.4431,11.8374,-0.843445,2.263559,-0.024312,-55.7039,-69.1769,-0.6975,25.5825
3217,0,-81.1629,-72.6185,11.8094,-0.843445,2.263559,-0.024312,-55.7039,-69.1769,-0.6975,25.6906
3218,0,-81.2482,-72.7932,11.7809,-0.843445,2.263559,-0.024312,-55.7039,-69.1769,-0.6975,25.7991
3219,0,-81.3328,-72.9673,11.752,-0.852556,2.271073,-0.025431,-55.7164,-69.1581,-0.7061,25.8981
3220,0,-81.4168,-73.1405,11.7227,-0.852556,2.271073,-0.025431,-55.7164,-69.1581,-0.7061,26.0071
3221,0,-81.5,-73.3139,11.6929,-0.852556,2.271073,-0.025431,-55.7164,-69.1581,-0.7061,26.1164
3222,0,-81.5825,-73.4878,11.6626,-0.862411,2.281059,-0.019088,-55.7411,-69.147,-0.7217,26.2035
3223,0,-81.6643,-73.6623,11.6318,-0.862411,2.281059,-0.019088,-55.7411,-69.147,-0.7217,26.3135
3224,0,-81.747,-73.8362,11.6006,-0.862411,2.281059,-0.019088,-55.7411,-69.147,-0.7217,26.4253
3225,0,-81.8306,-74.0094,11.5692,-0.87096,2.290336,-0.016043,-55.761,-69.1334,-0.7323,26.5217
3226,0,-81.9151,-74.182,11.5375,-0.87096,2.290336,-0.016043,-55.761,-69.1334,-0.7323,26.6369
3227,0,-81.9989,-74.3559,11.5056,-0.87096,2.290336,-0.016043,-55.761,-69.1334,-0.7323,26.7526
3228,0,-82.0819,-74.531,11.4734,-0.879025,2.299903,-0.01235,-55.7821,-69.1211,-0.7426,26.8505
3229,0,-82.1643,-74.7072,11.441,-0.879025,2.299903,-0.01235,-55.7821,-69.1211,-0.7426,26.9671
3230,0,-82.246,-74.8835,11.4085,-0.879025,2.299903,-0.01235,-55.7821,-69.1211,-0.7426,27.084
3231,0,-82.327,-75.06,11.376,-0.889457,2.307752,-0.01188,-55.7969,-69.1027,-0.7547,27.1907
3232,0,-82.4074,-75.2368,11.3435,-0.889457,2.307752,-0.01188,-55.7969,-69.1027,-0.7547,27.3083
3233,0,-82.4872,-75.4129,11.3109,-0.889457,2.307752,-0.01188,-55.7969,-69.1027,-0.7547,27.426
3234,0,-82.5663,-75.5881,11.2782,-0.900672,2.316701,-0.006799,-55.8186,-69.089,-0.772,27.5259
3235,0,-82.6449,-75.7623,11.2457,-0.900672,2.316701,-0.006799,-55.8186,-69.089,-0.772,27.6439
3236,0,-82.7237,-75.9367,11.2133,-0.900672,2.316701,-0.006799,-55.8186,-69.089,-0.772,27.7628
3237,0,-82.8025,-76.1113,11.1812,-0.90936,2.323389,-0.010026,-55.8274,-69.0685,-0.7783,27.8793
3238,0,-82.8813,-76.2862,11.1493,-0.90936,2.323389,-0.010026,-55.8274,-69.0685,-0.7783,28.0001
3239,0,-82.96,-76.4625,11.1177,-0.90936,2.323389,-0.010026,-55.8274,-69.0685,-0.7783,28.122
3240,0,-83.0388,-76.6401,11.0863,-0.919021,2.332638,-0.005816,-55.8486,-69.0552,-0.7919,28.2283
3241,0,-83.1181,-76.819,11.0551,-0.919021,2.332638,-0.005816,-55.8486,-69.0552,-0.7919,28.3531
3242,0,-83.197,-76.9968,11.0241,-0.919021,2.332638,-0.005816,-55.8486,-69.0552,-0.7919,28.4781
3243,0,-83.2756,-77.1734,10.9932,-0.927724,2.342866,0.00199,-55.8752,-69.0473,-0.8069,28.58
3244,0,-83.3541,-77.3488,10.9623,-0.927724,2.342866,0.00199,-55.8752,-69.0473,-0.8069,28.7054
3245,0,-83.4332,-77.524,10.9316,-0.927724,2.342866,0.00199,-55.8752,-69.0473,-0.8069,28.8321
3246,0,-83.5127,-77.6991,10.9009,-0.93819,2.350199,0.001627,-55.8883,-69.0282,-0.8186,28.9533
3247,0,-83.5927,-77.8742,10.8703,-0.93819,2.350199,0.001627,-55.8883,-69.0282,-0.8186,29.0824
3248,0,-83.6723,-78.0495,10.8396,-0.93819,2.350199,0.001627,-55.8883,-69.0282,-0.8186,29.2119
3249,0,-83.7515,-78.225,10.8088,-0.947402,2.359778,0.006926,-55.9112,-69.0167,-0.8324,29.3236
3250,0,-83.8305,-78.4008,10.778,-0.947402,2.359778,0.006926,-55.9112,-69.0167,-0.8324,29.4542
3251,0,-83.91,-78.5771,10.747,-0.947402,2.359778,0.006926,-55.9112,-69.0167,-0.8324,29.586
3252,0,-83.99,-78.7538,10.7159,-0.957707,2.36714,0.007559,-55.9254,-68.9991,-0.8448,29.7116
3253,0,-84.0704,-78.9312,10.6846,-0.957707,2.36714,0.007559,-55.9254,-68.9991,-0.8448,29.8461
3254,0,-84.1494,-79.1082,10.6532,-0.957707,2.36714,0.007559,-55.9254,-68.9991,-0.8448,29.9799
3255,0,-84.2271,-79.2845,10.6217,-0.966207,2.375871,0.010325,-55.944,-68.9856,-0.8554,30.0998
3256,0,-84.3033,-79.4601,10.5901,-0.966207,2.375871,0.010325,-55.944,-68.9856,-0.8554,30.2319
3257,0,-84.3797,-79.6361,10.5584,-0.966207,2.375871,0.010325,-55.944,-68.9856,-0.8554,30.3647
3258,0,-84.456,-79.8125,10.5266,-0.977132,2.384926,0.015217,-55.9657,-68.9719,-0.8719,30.483
3259,0,-84.5323,-79.9893,10.4949,-0.977132,2.384926,0.015217,-55.9657,-68.9719,-0.8719,30.6175
3260,0,-84.6077,-80.1668,10.4632,-0.977132,2.384926,0.015217,-55.9657,-68.9719,-0.8719,30.7521
3261,0,-84.6823,-80.3449,10.4316,-0.985311,2.394109,0.018727,-55.9859,-68.9595,-0.8825,30.8725
3262,0,-84.7563,-80.5236,10.4001,-0.985311,2.394109,0.018727,-55.9859,-68.9595,-0.8825,31.0075
3263,0,-84.8304,-80.702,10.3687,-0.985311,2.394109,0.018727,-55.9859,-68.9595,-0.8825,31.1431
3264,0,-84.9047,-80.8799,10.3372,-0.993596,2.402249,0.019714,-56.0017,-68.9442,-0.8914,31.2705
3265,0,-84.979,-81.057,10.3057,-0.993596,2.402249,0.019714,-56.0017,-68.9442,-0.8914,31.4071
3266,0,-85.0525,-81.2344,10.2741,-0.993596,2.402249,0.019714,-56.0017,-68.9442,-0.8914,31.5437
3267,0,-85.1255,-81.4122,10.2423,-1.004039,2.411269,0.02529,-56.024,-68.9321,-0.9078,31.6647
3268,0,-85.1979,-81.5905,10.2105,-1.004039,2.411269,0.02529,-56.024,-68.9321,-0.9078,31.8018
3269,0,-85.2706,-81.7692,10.1787,-1.004039,2.411269,0.02529,-56.024,-68.9321,-0.9078,31.9399
3270,0,-85.3437,-81.9485,10.147,-1.011096,2.421424,0.030682,-56.0478,-68.9229,-0.9178,32.0611
3271,0,-85.417,-82.1283,10.1154,-1.011096,2.421424,0.030682,-56.0478,-68.9229,-0.9178,32.2015
3272,0,-85.4898,-82.3088,10.0838,-1.011096,2.421424,0.030682,-56.0478,-68.9229,-0.9178,32.3422
3273,0,-85.5623,-82.4899,10.0524,-1.020768,2.429325,0.032284,-56.0639,-68.907,-0.9297,32.4754
3274,0,-85.6345,-82.6718,10.021,-1.020768,2.429325,0.032284,-56.0639,-68.907,-0.9297,32.6174
3275,0,-85.7065,-82.8545,9.9897,-1.020768,2.429325,0.032284,-56.0639,-68.907,-0.9297,32.76
3276,0,-85.778,-83.0379,9.9585,-1.027421,2.440079,0.037801,-56.0888,-68.898,-0.9388,32.8844
3277,0,-85.8488,-83.2223,9.9274,-1.027421,2.440079,0.037801,-56.0888,-68.898,-0.9388,33.0279
3278,0,-85.9197,-83.4064,9.8965,-1.027421,2.440079,0.037801,-56.0888,-68.898,-0.9388,33.1719
3279,0,-85.9907,-83.5901,9.8658,-1.036175,2.448654,0.040503,-56.1072,-68.8842,-0.9499,33.306
3280,0,-86.0617,-83.7731,9.8354,-1.036175,2.448654,0.040503,-56.1072,-68.8842,-0.9499,33.4507
3281,0,-86.132,-83.9565,9.805,-1.036175,2.448654,0.040503,-56.1072,-68.8842,-0.9499,33.5956
3282,0,-86.2017,-84.1404,9.7748,-1.040988,2.459217,0.044207,-56.1297,-68.875,-0.9542,33.7247
3283,0,-86.271,-84.3246,9.7447,-1.040988,2.459217,0.044207,-56.1297,-68.875,-0.9542,33.8701
3284,0,-86.3407,-84.5094,9.715,-1.040988,2.459217,0.044207,-56.1297,-68.875,-0.9542,34.0167
3285,0,-86.411,-84.6946,9.6858,-1.046638,2.469484,0.048295,-56.1523,-68.8656,-0.9605,34.1489
3286,0,-86.4817,-84.8804,9.6569,-1.046638,2.469484,0.048295,-56.1523,-68.8656,-0.9605,34.2979
3287,0,-86.5512,-85.0667,9.6283,-1.046638,2.469484,0.048295,-56.1523,-68.8656,-0.9605,34.4467
3288,0,-86.6196,-85.2535,9.6,-1.052122,2.478158,0.047364,-56.1667,-68.8506,-0.9626,34.5896
3289,0,-86.6869,-85.441,9.5719,-1.052122,2.478158,0.047364,-56.1667,-68.8506,-0.9626,34.7379
3290,0,-86.7546,-85.6278,9.5442,-1.052122,2.478158,0.047364,-56.1667,-68.8506,-0.9626,34.8869
3291,0,-86.8228,-85.8139,9.5167,-1.055974,2.492301,0.058982,-56.2038,-68.8508,-0.9708,35.0039
3292,0,-86.8914,-85.999,9.4894,-1.055974,2.492301,0.058982,-56.2038,-68.8508,-0.9708,35.1539
3293,0,-86.9598,-86.1841,9.4625,-1.055974,2.492301,0.058982,-56.2038,-68.8508,-0.9708,35.3041
3294,0,-87.0282,-86.3692,9.436,-1.060888,2.49935,0.052633,-56.2096,-68.8301,-0.9676,35.4599
3295,0,-87.0966,-86.5543,9.4098,-1.060888,2.49935,0.052633,-56.2096,-68.8301,-0.9676,35.6111
3296,0,-87.1651,-86.7394,9.3837,-1.060888,2.49935,0.052633,-56.2096,-68.8301,-0.9676,35.7629
3297,0,-87.2335,-86.9245,9.3577,-1.062129,2.511999,0.057467,-56.2367,-68.8252,-0.9659,35.8941
3298,0,-87.3018,-87.1096,9.3318,-1.062129,2.511999,0.057467,-56.2367,-68.8252,-0.9659,36.0466
3299,0,-87.3706,-87.2947,9.3062,-1.062129,2.511999,0.057467,-56.2367,-68.8252,-0.9659,36.2
3300,0,-87.4399,-87.4798,9.2808,-1.065438,2.524351,0.063099,-56.2643,-68.8191,-0.9685,36.3337
3301,0,-87.5098,-87.6649,9.2557,-1.065438,2.524351,0.063099,-56.2643,-68.8191,-0.9685,36.489
3302,0,-87.5787,-87.85,9.2307,-1.065438,2.524351,0.063099,-56.2643,-68.8191,-0.9685,36.6438
3303,0,-87.6466,-88.0351,9.2058,-1.06751,2.535426,0.063832,-56.2844,-68.8086,-0.965,36.7865
3304,0,-87.7135,-88.2202,9.1809,-1.06751,2.535426,0.063832,-56.2844,-68.8086,-0.965,36.9404
3305,0,-87.781,-88.4053,9.156,-1.06751,2.535426,0.063832,-56.2844,-68.8086,-0.965,37.0953
3306,0,-87.8492,-88.5904,9.131,-1.071724,2.54515,0.063687,-56.3014,-68.7954,-0.9651,37.2439
3307,0,-87.9181,-88.7755,9.1058,-1.071724,2.54515,0.063687,-56.3014,-68.7954,-0.9651,37.4008
3308,0,-87.9861,-88.9606,9.0806,-1.071724,2.54515,0.063687,-56.3014,-68.7954,-0.9651,37.5573
3309,0,-88.0531,-89.1457,9.0554,-1.072765,2.556845,0.065931,-56.3241,-68.7878,-0.961,37.6985
3310,0,-88.1193,-89.3308,9.03,-1.072765,2.556845,0.065931,-56.3241,-68.7878,-0.961,37.8543
3311,0,-88.1863,-89.5158,9.0045,-1.072765,2.556845,0.065931,-56.3241,-68.7878,-0.961,38.0112
3312,0,-88.254,-89.7009,8.9787,-1.075264,2.570182,0.073053,-56.3549,-68.7839,-0.9631,38.1454
3313,0,-88.3226,-89.886,8.9527,-1.075264,2.570182,0.073053,-56.3549,-68.7839,-0.9631,38.3044
3314,0,-88.3903,-90.0711,8.9263,-1.075264,2.570182,0.073053,-56.3549,-68.7839,-0.9631,38.4631
3315,0,-88.4573,-90.2562,8.8995,-1.078939,2.578474,0.068203,-56.3644,-68.7659,-0.9586,38.6237
3316,0,-88.5235,-90.4413,8.8723,-1.078939,2.578474,0.068203,-56.3644,-68.7659,-0.9586,38.7818
3317,0,-88.5906,-90.6264,8.8447,-1.078939,2.578474,0.068203,-56.3644,-68.7659,-0.9586,38.9411
3318,0,-88.6585,-90.8115,8.8169,-1.080777,2.592472,0.077222,-56.3984,-68.765,-0.961,39.0739
3319,0,-88.7274,-90.9966,8.7887,-1.080777,2.592472,0.077222,-56.3984,-68.765,-0.961,39.2354
3320,0,-88.7964,-91.1817,8.76,-1.080777,2.592472,0.077222,-56.3984,-68.765,-0.961,39.3972
3321,0,-88.8653,-91.3668,8.7309,-1.085019,2.60093,0.073716,-56.4096,-68.748,-0.9586,39.5598
3322,0,-88.9339,-91.5519,8.7014,-1.085019,2.60093,0.073716,-56.4096,-68.748,-0.9586,39.7221
3323,0,-89.0024,-91.737,8.6715,-1.085019,2.60093,0.073716,-56.4096,-68.748,-0.9586,39.8846
3324,0,-89.0708,-91.9221,8.6412,-1.087238,2.608828,0.065658,-56.4149,-68.7275,-0.9488,40.0549
3325,0,-89.1395,-92.1072,8.6106,-1.087238,2.608828,0.065658,-56.4149,-68.7275,-0.9488,40.2182
3326,0,-89.2083,-92.2923,8.5796,-1.087238,2.608828,0.065658,-56.4149,-68.7275,-0.9488,40.382
3327,0,-89.2773,-92.4774,8.5483,-1.090329,2.622496,0.075385,-56.4491,-68.7264,-0.9542,40.5191
3328,0,-89.3462,-92.6625,8.5166,-1.090329,2.622496,0.075385,-56.4491,-68.7264,-0.9542,40.6836
3329,0,-89.4149,-92.8466,8.4846,-1.090329,2.622496,0.075385,-56.4491,-68.7264,-0.9542,40.8476
3330,0,-89.4833,-93.0299,8.4523,-1.094563,2.633576,0.079221,-56.4726,-68.7177,-0.9574,40.9974
3331,0,-89.5513,-93.2127,8.4195,-1.094563,2.633576,0.079221,-56.4726,-68.7177,-0.9574,41.1607
3332,0,-89.6188,-93.396,8.3866,-1.094563,2.633576,0.079221,-56.4726,-68.7177,-0.9574,41.3242
3333,0,-89.6861,-93.5799,8.3534,-1.095641,2.645882,0.083419,-56.4985,-68.7123,-0.9549,41.4707
3334,0,-89.7534,-93.7644,8.3201,-1.095641,2.645882,0.083419,-56.4985,-68.7123,-0.9549,41.6353
3335,0,-89.8207,-93.9493,8.2865,-1.095641,2.645882,0.083419,-56.4985,-68.7123,-0.9549,41.8004
3336,0,-89.8878,-94.1348,8.2528,-1.100191,2.657232,0.087916,-56.5232,-68.7039,-0.9591,41.9515
3337,0,-89.9547,-94.3207,8.2189,-1.100191,2.657232,0.087916,-56.5232,-68.7039,-0.9591,42.1175
3338,0,-90.022,-94.5071,8.1852,-1.100191,2.657232,0.087916,-56.5232,-68.7039,-0.9591,42.2844
3339,0,-90.0899,-94.6938,8.1516,-1.104466,2.666558,0.086387,-56.5381,-68.689,-0.9582,42.4497
3340,0,-90.1583,-94.881,8.1183,-1.104466,2.666558,0.086387,-56.5381,-68.689,-0.9582,42.6186
3341,0,-90.2258,-95.0685,8.0851,-1.104466,2.666558,0.086387,-56.5381,-68.689,-0.9582,42.7872
3342,0,-90.2922,-95.2564,8.0521,-1.107012,2.676719,0.084759,-56.5541,-68.6753,-0.9537,42.9513
3343,0,-90.3577,-95.4446,8.0194,-1.107012,2.676719,0.084759,-56.5541,-68.6753,-0.9537,43.1193
3344,0,-90.4239,-95.633,7.9867,-1.107012,2.676719,0.084759,-56.5541,-68.6753,-0.9537,43.2883
3345,0,-90.4908,-95.8218,7.954,-1.10888,2.6894,0.091246,-56.5831,-68.6719,-0.9546,43.4379
3346,0,-90.5586,-96.0108,7.9214,-1.10888,2.6894,0.091246,-56.5831,-68.6719,-0.9546,43.609
3347,0,-90.6263,-96.1999,7.8891,-1.10888,2.6894,0.091246,-56.5831,-68.6719,-0.9546,43.7805
3348,0,-90.6939,-96.3893,7.857,-1.113364,2.700708,0.095617,-56.6076,-68.6635,-0.9586,43.9385
3349,0,-90.7611,-96.5789,7.8253,-1.113364,2.700708,0.095617,-56.6076,-68.6635,-0.9586,44.1104
3350,0,-90.828,-96.7675,7.7939,-1.113364,2.700708,0.095617,-56.6076,-68.6635,-0.9586,44.2817
3351,0,-90.8943,-96.9556,7.7627,-1.116199,2.711588,0.097301,-56.6285,-68.6535,-0.9574,44.4427
3352,0,-90.96,-97.1431,7.7318,-1.116199,2.711588,0.097301,-56.6285,-68.6535,-0.9574,44.6129
3353,0,-91.0252,-97.3313,7.7013,-1.116199,2.711588,0.097301,-56.6285,-68.6535,-0.9574,44.7833
3354,0,-91.0899,-97.5201,7.6711,-1.118205,2.7229,0.099367,-56.6504,-68.6448,-0.955,44.9429
3355,0,-91.1545,-97.7094,7.6413,-1.118205,2.7229,0.099367,-56.6504,-68.6448,-0.955,45.1142
3356,0,-91.219,-97.8992,7.6118,-1.118205,2.7229,0.099367,-56.6504,-68.6448,-0.955,45.2859
3357,0,-91.2833,-98.0895,7.5828,-1.121737,2.732545,0.09796,-56.6658,-68.6307,-0.9528,45.4554
3358,0,-91.3472,-98.2802,7.5542,-1.121737,2.732545,0.09796,-56.6658,-68.6307,-0.9528,45.6277
3359,0,-91.4116,-98.4713,7.5259,-1.121737,2.732545,0.09796,-56.6658,-68.6307,-0.9528,45.8009
3360,0,-91.4764,-98.6626,7.4979,-1.126244,2.742764,0.099121,-56.6851,-68.6186,-0.9543,45.9683
3361,0,-91.5419,-98.8542,7.4702,-1.126244,2.742764,0.099121,-56.6851,-68.6186,-0.9543,46.1432
3362,0,-91.607,-99.0451,7.4427,-1.126244,2.742764,0.099121,-56.6851,-68.6186,-0.9543,46.3175
3363,0,-91.6718,-99.2353,7.4155,-1.127108,2.757217,0.108969,-56.7206,-68.6197,-0.9557,46.464
3364,0,-91.7362,-99.425,7.3884,-1.127108,2.757217,0.108969,-56.7206,-68.6197,-0.9557,46.6375
3365,0,-91.8001,-99.6153,7.3616,-1.127108,2.757217,0.108969,-56.7206,-68.6197,-0.9557,46.8113
3366,0,-91.8638,-99.8062,7.3349,-1.131462,2.764532,0.101648,-56.7259,-68.5981,-0.9505,46.996
3367,0,-91.9277,-99.9976,7.3085,-1.131462,2.764532,0.101648,-56.7259,-68.5981,-0.9505,47.1709
3368,0,-91.9916,-100.1894,7.2823,-1.131462,2.764532,0.101648,-56.7259,-68.5981,-0.9505,47.3464
3369,0,-92.0556,-100.3816,7.2564,-1.132625,2.777183,0.104616,-56.751,-68.5906,-0.9467,47.5087
3370,0,-92.1195,-100.574,7.2307,-1.132625,2.777183,0.104616,-56.751,-68.5906,-0.9467,47.6851
3371,0,-92.1832,-100.7666,7.2052,-1.132625,2.777183,0.104616,-56.751,-68.5906,-0.9467,47.8617
3372,0,-92.2467,-100.9594,7.1799,-1.135128,2.790916,0.115157,-56.7861,-68.5913,-0.952,48.0119
3373,0,-92.3098,-101.1521,7.1548,-1.135128,2.790916,0.115157,-56.7861,-68.5913,-0.952,48.1886
3374,0,-92.3734,-101.3448,7.1299,-1.135128,2.790916,0.115157,-56.7861,-68.5913,-0.952,48.3658
3375,0,-92.4375,-101.5375,7.1052,-1.138645,2.80162,0.114822,-56.8046,-68.5779,-0.95,48.5391
3376,0,-92.5022,-101.7299,7.0807,-1.138645,2.80162,0.114822,-56.8046,-68.5779,-0.95,48.7174
3377,0,-92.566,-101.9211,7.0563,-1.138645,2.80162,0.114822,-56.8046,-68.5779,-0.95,48.8943
3378,0,-92.6289,-102.1111,7.032,-1.139518,2.813268,0.115489,-56.8255,-68.5683,-0.9442,49.0613
3379,0,-92.691,-102.3002,7.0077,-1.139518,2.813268,0.115489,-56.8255,-68.5683,-0.9442,49.2359
3380,0,-92.7531,-102.4905,6.9835,-1.139518,2.813268,0.115489,-56.8255,-68.5683,-0.9442,49.4117
